objectid,borough,maintainer,gla_tree_name,tree_name,taxon_name,common_name,age,age_group,height_m,spread_m,canopy_spread_group,diameter_at_breast_height_cm,dbh_group,longitude,latitude,condition,load_date,updated
805845,Newham,Newham,Cherry,Cherry,Prunus avium,Cherry,,,,,,,,0.02223681,51.51688728,,20180214,20210715
805846,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.02199201,51.5168924,,20180214,20210715
805847,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia sheerwater s,Mountain ash,,,,,,,,0.01505007,51.52240209,,20180214,20210715
805848,Newham,Newham,Cypress,Cypress,Chamae lawsoniana erecta,Cypress,,,,,,,,0.01486203,51.52225694,,20180214,20210715
805849,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.0604307,51.52415682,,20180214,20210715
805850,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.05998622,51.52392272,,20180214,20210715
805851,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.05984398,51.52386946,,20180214,20210715
805852,Newham,Newham,Maple,Maple,Acer unk species,Maple,,,,,,,,0.01240659,51.54836521,,20180214,20210715
805853,Newham,Newham,Maple,Maple,Acer campestre streetwise,Maple,,,,,,,,0.0119979,51.54822294,,20180214,20210715
805854,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01173019,51.54803959,,20180214,20210715
805855,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01173601,51.54810603,,20180214,20210715
805856,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01177816,51.5481134,,20180214,20210715
805857,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01187627,51.54971601,,20180214,20210715
805858,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01169467,51.54942506,,20180214,20210715
805859,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.01200813,51.54770299,,20180214,20210715
805860,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01225078,51.54797221,,20180214,20210715
805861,Newham,Newham,Maple,Maple,Acer platanoides crimson king,Maple,,,,,,,,0.01174374,51.54909869,,20180214,20210715
805862,Newham,Newham,Maple,Maple,Acer rubrum,Maple,,,,,,,,0.0115987,51.54934218,,20180214,20210715
805863,Newham,Newham,Other,Other,Unk species,Unknown species,,,,,,,,0.01118567,51.51350991,,20180214,20210715
805864,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucaparia fastigiata,Mountain ash,,,,,,,,0.01098355,51.51346931,,20180214,20210715
805865,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucaparia fastigiata,Mountain ash,,,,,,,,0.01079171,51.51343303,,20180214,20210715
805866,Newham,Newham,Cherry,Cherry,Prunus kanzan,Cherry,,,,,,,,0.01058356,51.51338624,,20180214,20210715
805867,Newham,Newham,Maple,Maple,Acer negundo,Maple,,,,,,,,0.01117952,51.51350102,,20180214,20210715
805868,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucaparia fastigiata,Mountain ash,,,,,,,,0.01029777,51.51354042,,20180214,20210715
805869,Newham,Newham,Alder,Alder,Alnus glutinosa,Alder,,,,,,,,0.00990943,51.51342747,,20180214,20210715
805870,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,0.01006177,51.513254,,20180214,20210715
805871,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,0.01007927,51.51322582,,20180214,20210715
805872,Newham,Newham,Other,Other,Gleditsia triacanthos sunburst,Honey locust,,,,,,,,0.01045213,51.51324911,,20180214,20210715
805873,Newham,Newham,Other,Other,Gleditsia triacanthos sunburst,Honey locust,,,,,,,,0.01046647,51.51321469,,20180214,20210715
805874,Newham,Newham,Other,Other,Gleditsia triacanthos sunburst,Honey locust,,,,,,,,0.01049241,51.51318187,,20180214,20210715
805875,Newham,Newham,Other,Other,Tilia platyphyllos,Broad leaved lime,,,,,,,,0.04924452,51.52840671,,20180214,20210715
805876,Newham,Newham,Other,Other,Tilia platyphyllos,Broad leaved lime,,,,,,,,0.04888935,51.52868449,,20180214,20210715
805877,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.01789753,51.52492324,,20180214,20210715
805878,Newham,Newham,Maple,Maple,Acer platanoides crimson king,Maple,,,,,,,,0.01736806,51.52471833,,20180214,20210715
805879,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.01783773,51.52474442,,20180214,20210715
805880,Newham,Newham,Apple,Apple,Malus trilobata,Flowering crab,,,,,,,,0.00768054,51.52189988,,20180214,20210715
805881,Newham,Newham,Apple,Apple,Malus unk species,Flowering crab,,,,,,,,0.00785762,51.52192742,,20180214,20210715
805882,Newham,Newham,Apple,Apple,Malus trilobata,Flowering crab,,,,,,,,0.00882205,51.52209256,,20180214,20210715
805883,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.06089322,51.54595424,,20180214,20210715
805884,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.06022893,51.54647849,,20180214,20210715
805885,Newham,Newham,Other,Other,Laburnum anagyroides,Golden rain,,,,,,,,0.06028289,51.54645956,,20180214,20210715
805886,Newham,Newham,Other,Other,Laburnum anagyroides,Golden rain,,,,,,,,0.06031463,51.5464599,,20180214,20210715
805887,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.06048057,51.54633378,,20180214,20210715
805888,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.06056287,51.54639978,,20180214,20210715
805889,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.06069103,51.54617181,,20180214,20210715
805890,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.0228101,51.52803642,,20180214,20210715
805891,Newham,Newham,Pear,Pear,Pyrus calleryana chanticleer,Pear,,,,,,,,0.02273943,51.52862127,,20180214,20210715
805892,Newham,Newham,Maple,Maple,Acer sacccharinum,Silver maple,,,,,,,,0.04888144,51.51485922,,20180214,20210715
805893,Newham,Newham,Maple,Maple,Acer sacccharinum,Silver maple,,,,,,,,0.04880184,51.51353508,,20180214,20210715
805894,Newham,Newham,Cherry,Cherry,Prunus pissardi nigra,Cherry,,,,,,,,0.05165229,51.51089714,,20180214,20210715
805895,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.05152497,51.51120692,,20180214,20210715
805896,Newham,Newham,Cherry,Cherry,Prunus x schmittii,Cherry,,,,,,,,0.00393874,51.54977992,,20180214,20210715
805897,Newham,Newham,Apple,Apple,Malus trilobata,Flowering crab,,,,,,,,0.0043742,51.54980935,,20180214,20210715
805898,Newham,Newham,Cherry,Cherry,Prunus snowgoose (umineko),Cherry,,,,,,,,0.0042643,51.54980313,,20180214,20210715
805899,Newham,Newham,Cherry,Cherry,Prunus x schmittii,Cherry,,,,,,,,0.00098409,51.54950212,,20180214,20210715
805900,Newham,Newham,Cherry,Cherry,Prunus snowgoose (umineko),Cherry,,,,,,,,0.00082527,51.54949853,,20180214,20210715
805901,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,-0.00076159,51.54939429,,20180214,20210715
805902,Newham,Newham,Other,Other,Gleditsia triacanthos sunburst,Honey locust,,,,,,,,0.00225104,51.5498429,,20180214,20210715
805903,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,-0.00148915,51.54911713,,20180214,20210715
805904,Newham,Newham,Cypress,Cypress,X cupresocyparis leylandii,Leyland cypress,,,,,,,,-0.00145399,51.54916239,,20180214,20210715
805905,Newham,Newham,Pear,Pear,Pyrus communis,Pear,,,,,,,,-0.00140627,51.54916517,,20180214,20210715
805906,Newham,Newham,Whitebeam,Whitebeam,Sorbus aria,Whitebeam,,,,,,,,0.06190624,51.5491882,,20180214,20210715
805907,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05922275,51.54872634,,20180214,20210715
805908,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05968678,51.54884499,,20180214,20210715
805909,Newham,Newham,Willow,Willow,Salix caprea,Goat willow,,,,,,,,0.05338391,51.54772978,,20180214,20210715
805910,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.05318718,51.54781326,,20180214,20210715
805911,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.05316027,51.54763208,,20180214,20210715
805912,Newham,Newham,Cypress,Cypress,X cupresocyparis leylandii,Leyland cypress,,,,,,,,0.05313547,51.54759384,,20180214,20210715
805913,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.05314191,51.54757664,,20180214,20210715
805914,Newham,Newham,Hawthorn,Hawthorn,Crataegus monogyna,Hawthorn,,,,,,,,0.05316988,51.54746105,,20180214,20210715
805915,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.0531738,51.54745199,,20180214,20210715
805916,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.05317492,51.54744477,,20180214,20210715
805917,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.05317735,51.54743484,,20180214,20210715
805918,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.05295015,51.54748198,,20180214,20210715
805919,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.05291032,51.54749437,,20180214,20210715
805920,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.05302776,51.54753997,,20180214,20210715
805921,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.05302668,51.54754808,,20180214,20210715
805922,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.05309361,51.54752893,,20180214,20210715
805923,Newham,Newham,Hawthorn,Hawthorn,Crataegus monogyna,Hawthorn,,,,,,,,0.05311176,51.54764372,,20180214,20210715
805924,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.05316536,51.54780914,,20180214,20210715
805925,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.05305514,51.54779579,,20180214,20210715
805926,Newham,Newham,Cherry,Cherry,Prunus avium,Cherry,,,,,,,,0.0531962,51.54750105,,20180214,20210715
805927,Newham,Newham,Cherry,Cherry,Prunus avium,Cherry,,,,,,,,0.05316021,51.54750258,,20180214,20210715
805928,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.05305895,51.54746389,,20180214,20210715
805929,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.05301452,51.54747006,,20180214,20210715
805930,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.0530122,51.54748269,,20180214,20210715
805931,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.05300668,51.54748818,,20180214,20210715
805932,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.052944,51.54760169,,20180214,20210715
805933,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.05276096,51.54766874,,20180214,20210715
805934,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.05301173,51.5476005,,20180214,20210715
805935,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.05305653,51.54760242,,20180214,20210715
805936,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.06715982,51.50075347,,20180214,20210715
805937,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.06710139,51.50079946,,20180214,20210715
805938,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.06710472,51.50065013,,20180214,20210715
805939,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.06717727,51.50066144,,20180214,20210715
805940,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,0.06660383,51.50056633,,20180214,20210715
805941,Newham,Newham,Cypress,Cypress,X cupresocyparis leylandii,Leyland cypress,,,,,,,,0.06665705,51.50059597,,20180214,20210715
805942,Newham,Newham,Cypress,Cypress,X cupresocyparis leylandii,Leyland cypress,,,,,,,,0.06661499,51.50062189,,20180214,20210715
805943,Newham,Newham,Cypress,Cypress,X cupresocyparis leylandii,Leyland cypress,,,,,,,,0.06660283,51.50067156,,20180214,20210715
805944,Newham,Newham,Cypress,Cypress,X cupresocyparis leylandii,Leyland cypress,,,,,,,,0.06660924,51.50068584,,20180214,20210715
805945,Newham,Newham,Cypress,Cypress,X cupresocyparis leylandii,Leyland cypress,,,,,,,,0.0666312,51.50069354,,20180214,20210715
805946,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.06661626,51.50071359,,20180214,20210715
805947,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.06708721,51.50061356,,20180214,20210715
805948,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.06718173,51.50063258,,20180214,20210715
805949,Newham,Newham,Whitebeam,Whitebeam,Sorbus aria,Whitebeam,,,,,,,,0.01130818,51.53533032,,20180214,20210715
805950,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,0.01154286,51.53528943,,20180214,20210715
805951,Newham,Newham,Cherry,Cherry,Prunus x kursar,Cherry,,,,,,,,0.01167856,51.53548943,,20180214,20210715
805952,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,0.01170911,51.53556085,,20180214,20210715
805953,Newham,Newham,Apple,Apple,Malus x purpurea,Flowering crab,,,,,,,,0.01082266,51.5366156,,20180214,20210715
805954,Newham,Newham,Whitebeam,Whitebeam,Sorbus aria,Whitebeam,,,,,,,,0.01084328,51.5364291,,20180214,20210715
805955,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.00968474,51.53611982,,20180214,20210715
805956,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,0.00972076,51.53611921,,20180214,20210715
805957,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.00977759,51.53613262,,20180214,20210715
805958,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.00989386,51.53612074,,20180214,20210715
805959,Newham,Newham,Cherry,Cherry,Prunus kanzan,Cherry,,,,,,,,0.00721095,51.53603538,,20180214,20210715
805960,Newham,Newham,Whitebeam,Whitebeam,Sorbus aria,Whitebeam,,,,,,,,0.01133071,51.53551428,,20180214,20210715
805961,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,0.01137199,51.53530585,,20180214,20210715
805962,Newham,Newham,Cherry,Cherry,Prunus x kursar,Cherry,,,,,,,,0.01165989,51.53536026,,20180214,20210715
805963,Newham,Newham,Cherry,Cherry,Prunus x kursar,Cherry,,,,,,,,0.01167354,51.53544096,,20180214,20210715
805964,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.01151348,51.53589873,,20180214,20210715
805965,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,0.01090904,51.53661232,,20180214,20210715
805966,Newham,Newham,Apple,Apple,Malus x purpurea,Flowering crab,,,,,,,,0.01084139,51.53661528,,20180214,20210715
805967,Newham,Newham,Whitebeam,Whitebeam,Sorbus aria,Whitebeam,,,,,,,,0.01080191,51.53614474,,20180214,20210715
805968,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,0.00947165,51.53612707,,20180214,20210715
805969,Newham,Newham,Cherry,Cherry,Prunus x kursar,Cherry,,,,,,,,0.00980769,51.53612851,,20180214,20210715
805970,Newham,Newham,Cherry,Cherry,Prunus x kursar,Cherry,,,,,,,,0.00988678,51.53612356,,20180214,20210715
805971,Newham,Newham,Apple,Apple,Malus x tschonoskii,Flowering crab,,,,,,,,0.03341366,51.51246747,,20180214,20210715
805972,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,0.033634,51.51249602,,20180214,20210715
805973,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.03504886,51.51268101,,20180214,20210715
805974,Newham,Newham,Cherry,Cherry,Prunus snowgoose (umineko),Cherry,,,,,,,,0.03606898,51.51273974,,20180214,20210715
805975,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.03629616,51.51272771,,20180214,20210715
805976,Newham,Newham,Hazel,Hazel,Corylus colurna,Turkish hazel,,,,,,,,0.02978442,51.53547699,,20180214,20210715
805977,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01866366,51.55296356,,20180214,20210715
805978,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01881795,51.55302745,,20180214,20210715
805979,Newham,Newham,Other,Other,Amelanchier canadensis,Snowy mespilus,,,,,,,,0.01882812,51.55302908,,20180214,20210715
805980,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01894282,51.55307836,,20180214,20210715
805981,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01897665,51.55309307,,20180214,20210715
805982,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,0.01901377,51.55321473,,20180214,20210715
805983,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01902478,51.55320285,,20180214,20210715
805984,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.01903728,51.55319184,,20180214,20210715
805985,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01908965,51.55316936,,20180214,20210715
805986,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.01879865,51.55262402,,20180214,20210715
805987,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.01898786,51.55266213,,20180214,20210715
805988,Newham,Newham,Other,Other,Various,Mixed species,,,,,,,,0.01887784,51.55291402,,20180214,20210715
805989,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01912419,51.55306985,,20180214,20210715
805990,Newham,Newham,Other,Other,Ligustrum vulgare,Privet,,,,,,,,0.01924882,51.55311536,,20180214,20210715
805991,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01871349,51.55275318,,20180214,20210715
805992,Newham,Newham,Apple,Apple,Malus x purpurea,Flowering crab,,,,,,,,0.01901417,51.55276779,,20180214,20210715
805993,Newham,Newham,Willow,Willow,Salix unk species,Willow,,,,,,,,0.0189735,51.55276129,,20180214,20210715
805994,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.06333747,51.50187474,,20180214,20210715
805995,Newham,Newham,Cypress,Cypress,X cupresocyparis leylandii,Leyland cypress,,,,,,,,0.06415003,51.50155379,,20180214,20210715
805996,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.06419639,51.50155927,,20180214,20210715
805997,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.06421227,51.50155989,,20180214,20210715
805998,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.06424558,51.50156379,,20180214,20210715
805999,Newham,Newham,Willow,Willow,Salix caprea,Goat willow,,,,,,,,0.06487552,51.50169749,,20180214,20210715
806000,Newham,Newham,Other,Other,Cotoneaster frigidus,Cotoneaster,,,,,,,,0.06486533,51.50175882,,20180214,20210715
806001,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.06345873,51.50133754,,20180214,20210715
806002,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.06485271,51.50144789,,20180214,20210715
806003,Newham,Newham,Other,Other,Cotoneaster frigidus,Cotoneaster,,,,,,,,0.0649495,51.50145338,,20180214,20210715
806004,Newham,Newham,Other,Other,Buddleia davidii,Butterfly bush,,,,,,,,0.06495474,51.50150545,,20180214,20210715
806005,Newham,Newham,Other,Other,Magnolia kobus,Magnolia,,,,,,,,0.03666887,51.54925045,,20180214,20210715
806006,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.02933294,51.54834252,,20180214,20210715
806007,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,0.03770759,51.54928727,,20180214,20210715
806008,Newham,Newham,Other,Other,Ilex aquifolium,Holly,,,,,,,,0.03777381,51.5493167,,20180214,20210715
806009,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.03667512,51.54922876,,20180214,20210715
806010,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.03664301,51.54922033,,20180214,20210715
806011,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.03660257,51.54921923,,20180214,20210715
806012,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.0365633,51.54921182,,20180214,20210715
806013,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.03503075,51.54903338,,20180214,20210715
806014,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.03498855,51.54902512,,20180214,20210715
806015,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.03493494,51.54901975,,20180214,20210715
806016,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.03488834,51.54900977,,20180214,20210715
806017,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.03192292,51.5486556,,20180214,20210715
806018,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.03186923,51.54864844,,20180214,20210715
806019,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.03181274,51.54864312,,20180214,20210715
806020,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.03176478,51.54863496,,20180214,20210715
806021,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.0316751,51.54879119,,20180214,20210715
806022,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.03169964,51.54875929,,20180214,20210715
